Date time,Voeding (g),FOS/TAC,Voeding 11h,Voeding 23h,Voeding 35h,Voeding 47h,Voeding 59h,Voeding 71h,Voeding 95h,Voeding 119h,Voeding 143h,Voeding 167h,Gemiddelde gasproductie (L/dag)
11-6-2022 04:00,0.0,0.379,0.0,137.0,137.0,235.1,235.1,293.9,411.5,411.5,411.5,411.5,24.41
11-6-2022 05:00,0.0,0.378,0.0,137.0,137.0,235.1,235.1,293.9,411.5,411.5,411.5,411.5,24.79
11-6-2022 06:00,0.0,0.378,0.0,137.0,137.0,235.1,235.1,293.9,411.5,411.5,411.5,411.5,25.19
11-6-2022 07:00,0.0,0.377,0.0,137.0,137.0,235.1,235.1,293.9,411.5,411.5,411.5,411.5,25.47
11-6-2022 08:00,0.0,0.376,0.0,137.0,137.0,235.1,235.1,293.9,411.5,411.5,411.5,411.5,25.76
11-6-2022 09:00,0.0,0.376,0.0,137.0,137.0,202.4,235.1,293.9,411.5,411.5,411.5,411.5,26.05
11-6-2022 10:00,0.0,0.375,0.0,91.3,137.0,202.4,235.1,293.9,372.3,411.5,411.5,411.5,26.36
11-6-2022 11:00,0.0,0.374,0.0,91.3,137.0,202.4,235.1,274.3,372.3,411.5,411.5,411.5,26.59
11-6-2022 12:00,0.0,0.374,0.0,91.3,137.0,202.4,235.1,274.3,372.3,411.5,411.5,411.5,26.70
11-6-2022 13:00,0.0,0.373,0.0,91.3,137.0,202.4,235.1,274.3,372.3,411.5,411.5,411.5,26.77
11-6-2022 14:00,0.0,0.372,0.0,91.3,137.0,202.4,235.1,274.3,372.3,411.5,411.5,411.5,26.68
11-6-2022 15:00,0.0,0.372,0.0,91.3,137.0,202.4,235.1,274.3,372.3,411.5,411.5,411.5,26.59
11-6-2022 16:00,0.0,0.371,0.0,0.0,137.0,137.0,235.1,235.1,293.9,411.5,411.5,411.5,26.08
11-6-2022 17:00,0.0,0.370,0.0,0.0,137.0,137.0,235.1,235.1,293.9,411.5,411.5,411.5,25.62
11-6-2022 18:00,0.0,0.370,0.0,0.0,137.0,137.0,235.1,235.1,293.9,411.5,411.5,411.5,25.18
11-6-2022 19:00,0.0,0.369,0.0,0.0,137.0,137.0,235.1,235.1,293.9,411.5,411.5,411.5,24.72
11-6-2022 20:00,0.0,0.368,0.0,0.0,137.0,137.0,235.1,235.1,293.9,411.5,411.5,411.5,23.98
11-6-2022 21:00,0.0,0.367,0.0,0.0,137.0,137.0,202.4,235.1,293.9,411.5,411.5,411.5,23.15
11-6-2022 22:00,0.0,0.367,0.0,0.0,91.3,137.0,202.4,235.1,293.9,411.5,411.5,411.5,22.46
11-6-2022 23:00,0.0,0.366,0.0,0.0,91.3,137.0,202.4,235.1,293.9,411.5,411.5,411.5,21.52
12-6-2022 00:00,0.0,0.365,0.0,0.0,91.3,137.0,202.4,235.1,293.9,411.5,411.5,411.5,20.23
12-6-2022 01:00,0.0,0.365,0.0,0.0,91.3,137.0,202.4,235.1,293.9,411.5,411.5,411.5,18.52
12-6-2022 02:00,0.0,0.364,0.0,0.0,91.3,137.0,202.4,235.1,293.9,411.5,411.5,411.5,16.70
12-6-2022 03:00,0.0,0.363,0.0,0.0,91.3,137.0,202.4,235.1,293.9,411.5,411.5,411.5,15.16
12-6-2022 04:00,0.0,0.363,0.0,0.0,0.0,137.0,137.0,235.1,293.9,411.5,411.5,411.5,14.69
12-6-2022 05:00,0.0,0.362,0.0,0.0,0.0,137.0,137.0,235.1,293.9,411.5,411.5,411.5,14.71
12-6-2022 06:00,0.0,0.361,0.0,0.0,0.0,137.0,137.0,235.1,293.9,411.5,411.5,411.5,14.73
12-6-2022 07:00,0.0,0.361,0.0,0.0,0.0,137.0,137.0,235.1,293.9,411.5,411.5,411.5,15.02
12-6-2022 08:00,0.0,0.360,0.0,0.0,0.0,137.0,137.0,235.1,293.9,411.5,411.5,411.5,15.30
12-6-2022 09:00,0.0,0.359,0.0,0.0,0.0,137.0,137.0,202.4,293.9,411.5,411.5,411.5,15.06
12-6-2022 10:00,0.0,0.359,0.0,0.0,0.0,91.3,137.0,202.4,293.9,372.3,411.5,411.5,14.72
12-6-2022 11:00,0.0,0.358,0.0,0.0,0.0,91.3,137.0,202.4,274.3,372.3,411.5,411.5,14.18
12-6-2022 12:00,0.0,0.357,0.0,0.0,0.0,91.3,137.0,202.4,274.3,372.3,411.5,411.5,13.72
12-6-2022 13:00,0.0,0.357,0.0,0.0,0.0,91.3,137.0,202.4,274.3,372.3,411.5,411.5,14.11
12-6-2022 14:00,0.0,0.356,0.0,0.0,0.0,91.3,137.0,202.4,274.3,372.3,411.5,411.5,14.59
12-6-2022 15:00,0.0,0.355,0.0,0.0,0.0,91.3,137.0,202.4,274.3,372.3,411.5,411.5,15.04
12-6-2022 16:00,0.0,0.355,0.0,0.0,0.0,0.0,137.0,137.0,235.1,293.9,411.5,411.5,15.54
12-6-2022 17:00,0.0,0.354,0.0,0.0,0.0,0.0,137.0,137.0,235.1,293.9,411.5,411.5,15.82
12-6-2022 18:00,0.0,0.353,0.0,0.0,0.0,0.0,137.0,137.0,235.1,293.9,411.5,411.5,16.03
12-6-2022 19:00,0.0,0.353,0.0,0.0,0.0,0.0,137.0,137.0,235.1,293.9,411.5,411.5,16.16
12-6-2022 20:00,0.0,0.352,0.0,0.0,0.0,0.0,137.0,137.0,235.1,293.9,411.5,411.5,16.11
12-6-2022 21:00,0.0,0.351,0.0,0.0,0.0,0.0,137.0,137.0,235.1,293.9,411.5,411.5,15.81
12-6-2022 22:00,0.0,0.350,0.0,0.0,0.0,0.0,91.3,137.0,235.1,293.9,411.5,411.5,15.53
12-6-2022 23:00,0.0,0.350,0.0,0.0,0.0,0.0,91.3,137.0,235.1,293.9,411.5,411.5,15.32
13-6-2022 00:00,0.0,0.349,0.0,0.0,0.0,0.0,91.3,137.0,235.1,293.9,411.5,411.5,15.01
13-6-2022 01:00,0.0,0.348,0.0,0.0,0.0,0.0,91.3,137.0,235.1,293.9,411.5,411.5,14.78
13-6-2022 02:00,0.0,0.348,0.0,0.0,0.0,0.0,91.3,137.0,235.1,293.9,411.5,411.5,14.57
13-6-2022 03:00,0.0,0.347,0.0,0.0,0.0,0.0,91.3,137.0,235.1,293.9,411.5,411.5,14.30
13-6-2022 04:00,0.0,0.346,0.0,0.0,0.0,0.0,0.0,137.0,235.1,293.9,411.5,411.5,14.15
13-6-2022 05:00,0.0,0.346,0.0,0.0,0.0,0.0,0.0,137.0,235.1,293.9,411.5,411.5,13.98
13-6-2022 06:00,0.0,0.345,0.0,0.0,0.0,0.0,0.0,137.0,235.1,293.9,411.5,411.5,13.78
13-6-2022 07:00,0.0,0.344,0.0,0.0,0.0,0.0,0.0,137.0,235.1,293.9,411.5,411.5,13.55
15-6-2022 16:00,39.2,0.301,58.8,58.8,137.2,137.2,254.8,254.8,254.8,254.8,391.8,489.9,26.16
15-6-2022 17:00,0.0,0.302,58.8,58.8,137.2,137.2,254.8,254.8,254.8,254.8,391.8,489.9,28.68
15-6-2022 18:00,0.0,0.303,58.8,58.8,137.2,137.2,254.8,254.8,254.8,254.8,391.8,489.9,28.08
15-6-2022 19:00,0.0,0.303,58.8,58.8,137.2,137.2,254.8,254.8,254.8,254.8,391.8,489.9,29.88
15-6-2022 20:00,0.0,0.304,58.8,58.8,137.2,137.2,254.8,254.8,254.8,254.8,391.8,489.9,29.88
15-6-2022 21:00,0.0,0.305,58.8,58.8,137.2,137.2,254.8,254.8,254.8,254.8,391.8,489.9,30.48
15-6-2022 22:00,0.0,0.305,39.2,58.8,137.2,137.2,215.6,254.8,254.8,254.8,391.8,489.9,30.60
15-6-2022 23:00,0.0,0.306,39.2,58.8,111.1,137.2,215.6,254.8,254.8,254.8,391.8,489.9,30.60
16-6-2022 00:00,0.0,0.306,39.2,58.8,111.1,137.2,215.6,254.8,254.8,254.8,391.8,489.9,30.50
16-6-2022 01:00,0.0,0.307,39.2,58.8,111.1,137.2,215.6,254.8,254.8,254.8,391.8,489.9,30.30
16-6-2022 02:00,0.0,0.308,39.2,58.8,111.1,137.2,215.6,254.8,254.8,254.8,391.8,489.9,30.20
16-6-2022 03:00,0.0,0.308,39.2,58.8,111.1,137.2,215.6,254.8,254.8,254.8,391.8,489.9,30.00
16-6-2022 04:00,0.0,0.309,0.0,58.8,58.8,137.2,137.2,254.8,254.8,254.8,391.8,489.9,29.90
16-6-2022 05:00,0.0,0.310,0.0,58.8,58.8,137.2,137.2,254.8,254.8,254.8,391.8,489.9,29.7
16-6-2022 06:00,0.0,0.310,0.0,58.8,58.8,137.2,137.2,254.8,254.8,254.8,391.8,489.9,29.20
16-6-2022 07:00,0.0,0.311,0.0,58.8,58.8,137.2,137.2,254.8,254.8,254.8,391.8,489.9,28.44
16-6-2022 08:00,0.0,0.311,0.0,58.8,58.8,137.2,137.2,254.8,254.8,254.8,391.8,489.9,27.80
16-6-2022 09:00,32.7,0.312,32.7,91.5,91.5,169.9,169.9,287.5,287.5,287.5,424.5,489.9,27.24
16-6-2022 10:00,0.0,0.311,32.7,71.9,91.5,169.9,169.9,248.3,287.5,287.5,378.8,489.9,26.8
16-6-2022 11:00,0.0,0.311,32.7,71.9,91.5,143.8,169.9,248.3,287.5,287.5,378.8,489.9,26.4
16-6-2022 12:00,0.0,0.310,32.7,71.9,91.5,143.8,169.9,248.3,287.5,287.5,378.8,489.9,26.04
16-6-2022 13:00,0.0,0.310,32.7,71.9,91.5,143.8,169.9,248.3,287.5,287.5,378.8,489.9,25.75
16-6-2022 14:00,0.0,0.309,32.7,71.9,91.5,143.8,169.9,248.3,287.5,287.5,378.8,489.9,25.65
16-6-2022 15:00,0.0,0.309,32.7,71.9,91.5,143.8,169.9,248.3,287.5,287.5,378.8,489.9,25.44
16-6-2022 16:00,65.3,0.308,98.0,98.0,156.8,156.8,235.2,235.2,352.8,352.8,352.8,489.8,25.08
16-6-2022 17:00,0.0,0.307,98.0,98.0,156.8,156.8,235.2,235.2,352.8,352.8,352.8,489.8,24.38
16-6-2022 18:00,0.0,0.307,98.0,98.0,156.8,156.8,235.2,235.2,352.8,352.8,352.8,489.8,23.86
16-6-2022 19:00,0.0,0.306,98.0,98.0,156.8,156.8,235.2,235.2,352.8,352.8,352.8,489.8,23.25
16-6-2022 20:00,0.0,0.306,98.0,98.0,156.8,156.8,235.2,235.2,352.8,352.8,352.8,489.8,22.96
16-6-2022 21:00,0.0,0.305,65.3,98.0,156.8,156.8,235.2,235.2,352.8,352.8,352.8,489.8,22.42
16-6-2022 22:00,0.0,0.304,65.3,98.0,137.2,156.8,235.2,235.2,352.8,352.8,352.8,489.8,21.68
16-6-2022 23:00,0.0,0.304,65.3,98.0,137.2,156.8,209.1,235.2,352.8,352.8,352.8,489.8,21.28
17-6-2022 00:00,0.0,0.303,65.3,98.0,137.2,156.8,209.1,235.2,352.8,352.8,352.8,489.8,20.73
17-6-2022 01:00,0.0,0.303,65.3,98.0,137.2,156.8,209.1,235.2,352.8,352.8,352.8,489.8,20.40
17-6-2022 02:00,0.0,0.302,65.3,98.0,137.2,156.8,209.1,235.2,352.8,352.8,352.8,489.8,20.60
17-6-2022 03:00,0.0,0.302,65.3,98.0,137.2,156.8,209.1,235.2,352.8,352.8,352.8,489.8,20.65
17-6-2022 04:00,0.0,0.301,0.0,98.0,98.0,156.8,156.8,235.2,352.8,352.8,352.8,489.8,20.40
17-6-2022 05:00,0.0,0.300,0.0,98.0,98.0,156.8,156.8,235.2,352.8,352.8,352.8,489.8,20.47
17-6-2022 06:00,0.0,0.300,0.0,98.0,98.0,156.8,156.8,235.2,352.8,352.8,352.8,489.8,20.36
17-6-2022 07:00,0.0,0.299,0.0,98.0,98.0,156.8,156.8,235.2,352.8,352.8,352.8,489.8,20.18
17-6-2022 08:00,0.0,0.299,0.0,98.0,98.0,156.8,156.8,235.2,352.8,352.8,352.8,489.8,19.54
17-6-2022 09:00,0.0,0.298,0.0,65.3,98.0,156.8,156.8,235.2,352.8,352.8,352.8,489.8,19.29
17-6-2022 10:00,45.7,0.297,45.7,111.0,143.7,182.9,202.5,280.9,359.3,398.5,398.5,489.8,19.45
17-6-2022 11:00,0.0,0.297,45.7,111.0,143.7,182.9,202.5,254.8,359.3,398.5,398.5,489.8,19.81
17-6-2022 12:00,0.0,0.296,45.7,111.0,143.7,182.9,202.5,254.8,359.3,398.5,398.5,489.8,21.16
17-6-2022 13:00,0.0,0.295,45.7,111.0,143.7,182.9,202.5,254.8,359.3,398.5,398.5,489.8,21.70
17-6-2022 14:00,0.0,0.294,45.7,111.0,143.7,182.9,202.5,254.8,359.3,398.5,398.5,489.8,21.85
17-6-2022 15:00,0.0,0.294,45.7,111.0,143.7,182.9,202.5,254.8,359.3,398.5,398.5,489.8,21.87
17-6-2022 16:00,0.0,0.293,45.7,45.7,143.7,143.7,202.5,202.5,280.9,398.5,398.5,398.5,21.35
17-6-2022 17:00,0.0,0.292,45.7,45.7,143.7,143.7,202.5,202.5,280.9,398.5,398.5,398.5,21.37
17-6-2022 18:00,0.0,0.291,45.7,45.7,143.7,143.7,202.5,202.5,280.9,398.5,398.5,398.5,21.32
17-6-2022 19:00,0.0,0.291,45.7,45.7,143.7,143.7,202.5,202.5,280.9,398.5,398.5,398.5,21.38
17-6-2022 20:00,0.0,0.290,45.7,45.7,143.7,143.7,202.5,202.5,280.9,398.5,398.5,398.5,22.02
17-6-2022 21:00,0.0,0.289,45.7,45.7,111.0,143.7,202.5,202.5,280.9,398.5,398.5,398.5,22.05
17-6-2022 22:00,0.0,0.288,0.0,45.7,111.0,143.7,182.9,202.5,280.9,398.5,398.5,398.5,21.80
17-6-2022 23:00,0.0,0.288,0.0,45.7,111.0,143.7,182.9,202.5,280.9,398.5,398.5,398.5,21.19
18-6-2022 00:00,0.0,0.287,0.0,45.7,111.0,143.7,182.9,202.5,280.9,398.5,398.5,398.5,20.58
18-6-2022 01:00,0.0,0.286,0.0,45.7,111.0,143.7,182.9,202.5,280.9,398.5,398.5,398.5,20.20
18-6-2022 02:00,0.0,0.285,0.0,45.7,111.0,143.7,182.9,202.5,280.9,398.5,398.5,398.5,20.09
18-6-2022 03:00,0.0,0.285,0.0,45.7,111.0,143.7,182.9,202.5,280.9,398.5,398.5,398.5,20.52
18-6-2022 04:00,0.0,0.284,0.0,45.7,45.7,143.7,143.7,202.5,280.9,398.5,398.5,398.5,20.69
18-6-2022 05:00,0.0,0.283,0.0,45.7,45.7,143.7,143.7,202.5,280.9,398.5,398.5,398.5,20.62
18-6-2022 06:00,0.0,0.282,0.0,45.7,45.7,143.7,143.7,202.5,280.9,398.5,398.5,398.5,20.23
18-6-2022 07:00,0.0,0.282,0.0,45.7,45.7,143.7,143.7,202.5,280.9,398.5,398.5,398.5,19.04
18-6-2022 08:00,0.0,0.281,0.0,45.7,45.7,143.7,143.7,202.5,280.9,398.5,398.5,398.5,18.73
18-6-2022 09:00,0.0,0.280,0.0,45.7,45.7,111.0,143.7,202.5,280.9,398.5,398.5,398.5,18.38
18-6-2022 10:00,0.0,0.279,0.0,0.0,45.7,111.0,143.7,182.9,280.9,359.3,398.5,398.5,18.38
18-6-2022 11:00,0.0,0.279,0.0,0.0,45.7,111.0,143.7,182.9,254.8,359.3,398.5,398.5,18.75
18-6-2022 12:00,0.0,0.278,0.0,0.0,45.7,111.0,143.7,182.9,254.8,359.3,398.5,398.5,18.14
18-6-2022 13:00,0.0,0.277,0.0,0.0,45.7,111.0,143.7,182.9,254.8,359.3,398.5,398.5,17.82
18-6-2022 14:00,0.0,0.276,0.0,0.0,45.7,111.0,143.7,182.9,254.8,359.3,398.5,398.5,17.20
18-6-2022 15:00,0.0,0.276,0.0,0.0,45.7,111.0,143.7,182.9,254.8,359.3,398.5,398.5,16.45
18-6-2022 16:00,0.0,0.275,0.0,0.0,45.7,45.7,143.7,143.7,202.5,280.9,398.5,398.5,15.87
18-6-2022 17:00,0.0,0.274,0.0,0.0,45.7,45.7,143.7,143.7,202.5,280.9,398.5,398.5,15.36
18-6-2022 18:00,0.0,0.273,0.0,0.0,45.7,45.7,143.7,143.7,202.5,280.9,398.5,398.5,15.71
18-6-2022 19:00,0.0,0.273,0.0,0.0,45.7,45.7,143.7,143.7,202.5,280.9,398.5,398.5,16.34
18-6-2022 20:00,0.0,0.272,0.0,0.0,45.7,45.7,143.7,143.7,202.5,280.9,398.5,398.5,17.00
18-6-2022 21:00,0.0,0.271,0.0,0.0,45.7,45.7,111.0,143.7,202.5,280.9,398.5,398.5,17.29
18-6-2022 22:00,0.0,0.270,0.0,0.0,0.0,45.7,111.0,143.7,202.5,280.9,398.5,398.5,16.99
18-6-2022 23:00,0.0,0.270,0.0,0.0,0.0,45.7,111.0,143.7,202.5,280.9,398.5,398.5,15.43
19-6-2022 00:00,0.0,0.269,0.0,0.0,0.0,45.7,111.0,143.7,202.5,280.9,398.5,398.5,15.25
19-6-2022 01:00,0.0,0.268,0.0,0.0,0.0,45.7,111.0,143.7,202.5,280.9,398.5,398.5,15.07
19-6-2022 02:00,0.0,0.267,0.0,0.0,0.0,45.7,111.0,143.7,202.5,280.9,398.5,398.5,14.89
19-6-2022 03:00,0.0,0.267,0.0,0.0,0.0,45.7,111.0,143.7,202.5,280.9,398.5,398.5,14.71
19-6-2022 04:00,0.0,0.266,0.0,0.0,0.0,45.7,45.7,143.7,202.5,280.9,398.5,398.5,14.53
19-6-2022 05:00,0.0,0.265,0.0,0.0,0.0,45.7,45.7,143.7,202.5,280.9,398.5,398.5,14.35
19-6-2022 06:00,0.0,0.264,0.0,0.0,0.0,45.7,45.7,143.7,202.5,280.9,398.5,398.5,14.16
19-6-2022 07:00,0.0,0.264,0.0,0.0,0.0,45.7,45.7,143.7,202.5,280.9,398.5,398.5,14.13
19-6-2022 08:00,0.0,0.263,0.0,0.0,0.0,45.7,45.7,143.7,202.5,280.9,398.5,398.5,13.80
19-6-2022 09:00,0.0,0.262,0.0,0.0,0.0,45.7,45.7,111.0,202.5,280.9,398.5,398.5,13.47
19-6-2022 10:00,0.0,0.261,0.0,0.0,0.0,0.0,45.7,111.0,182.9,280.9,359.3,398.5,13.14
19-6-2022 11:00,0.0,0.261,0.0,0.0,0.0,0.0,45.7,111.0,182.9,254.8,359.3,398.5,12.81
19-6-2022 12:00,0.0,0.260,0.0,0.0,0.0,0.0,45.7,111.0,182.9,254.8,359.3,398.5,12.48
19-6-2022 13:00,0.0,0.259,0.0,0.0,0.0,0.0,45.7,111.0,182.9,254.8,359.3,398.5,12.15
19-6-2022 14:00,0.0,0.258,0.0,0.0,0.0,0.0,45.7,111.0,182.9,254.8,359.3,398.5,11.82
19-6-2022 15:00,0.0,0.258,0.0,0.0,0.0,0.0,45.7,111.0,182.9,254.8,359.3,398.5,11.48
19-6-2022 16:00,0.0,0.257,0.0,0.0,0.0,0.0,45.7,45.7,143.7,202.5,280.9,398.5,11.56
19-6-2022 17:00,0.0,0.256,0.0,0.0,0.0,0.0,45.7,45.7,143.7,202.5,280.9,398.5,11.33
19-6-2022 18:00,0.0,0.255,0.0,0.0,0.0,0.0,45.7,45.7,143.7,202.5,280.9,398.5,11.04
19-6-2022 19:00,0.0,0.255,0.0,0.0,0.0,0.0,45.7,45.7,143.7,202.5,280.9,398.5,10.81
19-6-2022 20:00,0.0,0.254,0.0,0.0,0.0,0.0,45.7,45.7,143.7,202.5,280.9,398.5,10.61
19-6-2022 21:00,0.0,0.253,0.0,0.0,0.0,0.0,45.7,45.7,143.7,202.5,280.9,398.5,10.37
19-6-2022 22:00,0.0,0.252,0.0,0.0,0.0,0.0,0.0,45.7,143.7,202.5,280.9,398.5,10.19
19-6-2022 23:00,0.0,0.252,0.0,0.0,0.0,0.0,0.0,45.7,143.7,202.5,280.9,398.5,10.00
20-6-2022 00:00,0.0,0.251,0.0,0.0,0.0,0.0,0.0,45.7,143.7,202.5,280.9,398.5,9.80
20-6-2022 01:00,0.0,0.250,0.0,0.0,0.0,0.0,0.0,45.7,143.7,202.5,280.9,398.5,9.69
20-6-2022 02:00,0.0,0.249,0.0,0.0,0.0,0.0,0.0,45.7,143.7,202.5,280.9,398.5,9.56
20-6-2022 03:00,0.0,0.249,0.0,0.0,0.0,0.0,0.0,45.7,143.7,202.5,280.9,398.5,9.43
20-6-2022 04:00,0.0,0.248,0.0,0.0,0.0,0.0,0.0,45.7,143.7,202.5,280.9,398.5,9.30
20-6-2022 05:00,0.0,0.247,0.0,0.0,0.0,0.0,0.0,45.7,143.7,202.5,280.9,398.5,9.16
20-6-2022 06:00,0.0,0.246,0.0,0.0,0.0,0.0,0.0,45.7,143.7,202.5,280.9,398.5,9.11
20-6-2022 07:00,0.0,0.246,0.0,0.0,0.0,0.0,0.0,45.7,143.7,202.5,280.9,398.5,9.01
