Date time,Voeding (g),FOS/TAC,pH,CH4,CO2,Bal,Voeding 23h,Voeding 47h,Voeding 71h,Voeding 95h,Voeding 119h,Voeding 143h,Voeding 167h,Gemiddelde gasproductie (L/dag)
26-5-2022 19:00,0.0,0.320,7.93,52.5,41.1,5.5,0.00,137.20,215.60,333.20,333.20,333.20,470.30,19.15
26-5-2022 20:00,0.0,0.320,7.93,52.7,41.0,5.5,0.00,137.20,215.60,333.20,333.20,333.20,470.30,18.51
26-5-2022 21:00,0.0,0.320,7.93,52.9,40.8,5.5,0.00,137.20,215.60,333.20,333.20,333.20,470.30,17.72
26-5-2022 22:00,0.0,0.319,7.93,53.0,40.7,5.5,0.00,137.20,215.60,333.20,333.20,333.20,470.30,17.38
26-5-2022 23:00,0.0,0.319,7.93,53.2,40.6,5.5,0.00,137.20,215.60,333.20,333.20,333.20,470.30,16.99
27-5-2022 00:00,0.0,0.319,7.94,53.3,40.4,5.4,0.00,137.20,215.60,333.20,333.20,333.20,470.30,16.45
27-5-2022 01:00,0.0,0.319,7.94,53.5,40.3,5.4,0.00,137.20,215.60,333.20,333.20,333.20,470.30,16.05
27-5-2022 02:00,0.0,0.318,7.94,53.6,40.1,5.4,0.00,137.20,215.60,333.20,333.20,333.20,470.30,16.01
27-5-2022 03:00,0.0,0.318,7.94,53.8,40.0,5.4,0.00,137.20,215.60,333.20,333.20,333.20,470.30,14.90
27-5-2022 04:00,0.0,0.318,7.94,53.9,39.8,5.4,0.00,137.20,215.60,333.20,333.20,333.20,470.30,14.46
27-5-2022 05:00,0.0,0.318,7.94,54.1,39.7,5.4,0.00,137.20,215.60,333.20,333.20,333.20,470.30,14.61
27-5-2022 06:00,0.0,0.318,7.94,54.2,39.5,5.4,0.00,137.20,215.60,333.20,333.20,333.20,470.30,14.87
27-5-2022 07:00,0.0,0.317,7.94,54.4,39.4,5.4,0.00,137.20,215.60,333.20,333.20,333.20,470.30,15.66
27-5-2022 08:00,0.0,0.317,7.94,54.5,39.2,5.4,0.00,137.20,215.60,333.20,333.20,333.20,470.30,15.42
27-5-2022 09:00,0.0,0.317,7.95,54.7,39.1,5.4,0.00,137.20,215.60,333.20,333.20,333.20,470.30,14.95
27-5-2022 10:00,0.0,0.317,7.95,54.9,39.0,5.4,0.00,91.50,189.50,294.00,333.20,333.20,424.60,14.54
27-5-2022 11:00,0.0,0.316,7.95,55.0,38.8,5.3,0.00,91.50,189.50,294.00,333.20,333.20,424.60,14.09
27-5-2022 12:00,0.0,0.316,7.95,55.2,38.7,5.3,0.00,91.50,189.50,294.00,333.20,333.20,424.60,13.99
27-5-2022 13:00,0.0,0.316,7.95,55.3,38.5,5.3,0.00,91.50,189.50,294.00,333.20,333.20,424.60,13.64
27-5-2022 14:00,0.0,0.316,7.95,55.5,38.4,5.3,0.00,91.50,189.50,294.00,333.20,333.20,424.60,13.13
27-5-2022 15:00,0.0,0.315,7.95,55.6,38.2,5.3,0.00,91.50,189.50,294.00,333.20,333.20,424.60,12.83
27-5-2022 16:00,0.0,0.315,7.95,55.8,38.1,5.3,0.00,0.00,137.20,215.60,333.20,333.20,333.20,12.53
27-5-2022 17:00,0.0,0.315,7.96,55.9,37.9,5.3,0.00,0.00,137.20,215.60,333.20,333.20,333.20,12.57
27-5-2022 18:00,0.0,0.315,7.96,56.1,37.8,5.3,0.00,0.00,137.20,215.60,333.20,333.20,333.20,12.86
27-5-2022 19:00,0.0,0.314,7.96,56.2,37.6,5.3,0.00,0.00,137.20,215.60,333.20,333.20,333.20,13.13
27-5-2022 20:00,0.0,0.314,7.96,56.4,37.5,5.3,0.00,0.00,137.20,215.60,333.20,333.20,333.20,13.26
27-5-2022 21:00,0.0,0.314,7.96,56.6,37.3,5.3,0.00,0.00,137.20,215.60,333.20,333.20,333.20,13.28
27-5-2022 22:00,0.0,0.314,7.96,56.7,37.2,5.2,0.00,0.00,137.20,215.60,333.20,333.20,333.20,13.16
27-5-2022 23:00,0.0,0.314,7.96,56.9,37.1,5.2,0.00,0.00,137.20,215.60,333.20,333.20,333.20,12.89
28-5-2022 00:00,0.0,0.313,7.96,57.0,36.9,5.2,0.00,0.00,137.20,215.60,333.20,333.20,333.20,12.70
28-5-2022 01:00,0.0,0.313,7.96,57.2,36.8,5.2,0.00,0.00,137.20,215.60,333.20,333.20,333.20,12.41
28-5-2022 02:00,0.0,0.313,7.97,57.3,36.6,5.2,0.00,0.00,137.20,215.60,333.20,333.20,333.20,12.06
28-5-2022 03:00,0.0,0.313,7.97,57.5,36.5,5.2,0.00,0.00,137.20,215.60,333.20,333.20,333.20,11.77
28-5-2022 04:00,0.0,0.312,7.97,57.6,36.3,5.2,0.00,0.00,137.20,215.60,333.20,333.20,333.20,11.43
28-5-2022 05:00,0.0,0.312,7.97,57.8,36.2,5.2,0.00,0.00,137.20,215.60,333.20,333.20,333.20,10.93
28-5-2022 06:00,0.0,0.312,7.97,57.9,36.0,5.2,0.00,0.00,137.20,215.60,333.20,333.20,333.20,10.57
28-5-2022 07:00,0.0,0.312,7.97,58.1,35.9,5.2,0.00,0.00,137.20,215.60,333.20,333.20,333.20,10.42
28-5-2022 08:00,0.0,0.311,7.97,58.2,35.7,5.1,0.00,0.00,137.20,215.60,333.20,333.20,333.20,10.44
28-5-2022 09:00,0.0,0.311,7.97,58.4,35.6,5.1,0.00,0.00,137.20,215.60,333.20,333.20,333.20,10.24
28-5-2022 10:00,0.0,0.311,7.98,58.6,35.5,5.1,0.00,0.00,91.50,189.50,294.00,333.20,333.20,9.76
28-5-2022 11:00,0.0,0.311,7.98,58.7,35.3,5.1,0.00,0.00,91.50,189.50,294.00,333.20,333.20,9.77
28-5-2022 12:00,0.0,0.311,7.98,58.9,35.2,5.1,0.00,0.00,91.50,189.50,294.00,333.20,333.20,9.72
28-5-2022 13:00,0.0,0.310,7.98,59.0,35.0,5.1,0.00,0.00,91.50,189.50,294.00,333.20,333.20,9.72
28-5-2022 14:00,0.0,0.310,7.98,59.2,34.9,5.1,0.00,0.00,91.50,189.50,294.00,333.20,333.20,9.43
28-5-2022 15:00,0.0,0.310,7.98,59.3,34.7,5.1,0.00,0.00,91.50,189.50,294.00,333.20,333.20,8.97
28-5-2022 16:00,0.0,0.310,7.98,59.5,34.6,5.1,0.00,0.00,0.00,137.20,215.60,333.20,333.20,8.41
28-5-2022 17:00,0.0,0.309,7.98,59.6,34.4,5.1,0.00,0.00,0.00,137.20,215.60,333.20,333.20,8.13
28-5-2022 18:00,0.0,0.309,7.98,59.8,34.3,5.1,0.00,0.00,0.00,137.20,215.60,333.20,333.20,8.42
28-5-2022 19:00,0.0,0.309,7.99,59.9,34.1,5.0,0.00,0.00,0.00,137.20,215.60,333.20,333.20,8.30
28-5-2022 20:00,0.0,0.309,7.99,60.1,34.0,5.0,0.00,0.00,0.00,137.20,215.60,333.20,333.20,8.22
28-5-2022 21:00,0.0,0.308,7.99,60.3,33.8,5.0,0.00,0.00,0.00,137.20,215.60,333.20,333.20,8.07
28-5-2022 22:00,0.0,0.308,7.99,60.4,33.7,5.0,0.00,0.00,0.00,137.20,215.60,333.20,333.20,8.03
28-5-2022 23:00,0.0,0.308,7.99,60.6,33.6,5.0,0.00,0.00,0.00,137.20,215.60,333.20,333.20,7.89
29-5-2022 00:00,0.0,0.308,7.99,60.7,33.4,5.0,0.00,0.00,0.00,137.20,215.60,333.20,333.20,7.65
29-5-2022 01:00,0.0,0.307,7.99,60.9,33.3,5.0,0.00,0.00,0.00,137.20,215.60,333.20,333.20,7.52
29-5-2022 02:00,0.0,0.307,7.99,61.0,33.1,5.0,0.00,0.00,0.00,137.20,215.60,333.20,333.20,7.07
29-5-2022 03:00,0.0,0.307,7.99,61.2,33.0,5.0,0.00,0.00,0.00,137.20,215.60,333.20,333.20,6.95
29-5-2022 04:00,0.0,0.307,8.00,61.3,32.8,5.0,0.00,0.00,0.00,137.20,215.60,333.20,333.20,6.51
29-5-2022 05:00,0.0,0.307,8.00,61.5,32.7,5.0,0.00,0.00,0.00,137.20,215.60,333.20,333.20,5.73
29-5-2022 06:00,0.0,0.306,8.00,61.6,32.5,4.9,0.00,0.00,0.00,137.20,215.60,333.20,333.20,4.84
29-5-2022 07:00,0.0,0.306,8.00,61.8,32.4,4.9,0.00,0.00,0.00,137.20,215.60,333.20,333.20,4.63
29-5-2022 08:00,0.0,0.306,8.00,61.9,32.2,4.9,0.00,0.00,0.00,137.20,215.60,333.20,333.20,4.63
29-5-2022 09:00,0.0,0.306,8.00,62.1,32.1,4.9,0.00,0.00,0.00,137.20,215.60,333.20,333.20,4.63
29-5-2022 10:00,0.0,0.305,8.00,62.3,32.0,4.9,0.00,0.00,0.00,91.50,189.50,294.00,333.20,4.63
29-5-2022 11:00,0.0,0.305,8.00,62.4,31.8,4.9,0.00,0.00,0.00,91.50,189.50,294.00,333.20,4.63
29-5-2022 12:00,0.0,0.305,8.01,62.6,31.7,4.9,0.00,0.00,0.00,91.50,189.50,294.00,333.20,4.63
29-5-2022 13:00,0.0,0.305,8.01,62.7,31.5,4.9,0.00,0.00,0.00,91.50,189.50,294.00,333.20,4.63
29-5-2022 14:00,0.0,0.304,8.01,62.9,31.4,4.9,0.00,0.00,0.00,91.50,189.50,294.00,333.20,4.63
29-5-2022 15:00,0.0,0.304,8.01,63.0,31.2,4.9,0.00,0.00,0.00,91.50,189.50,294.00,333.20,4.63
29-5-2022 16:00,0.0,0.304,8.01,63.2,31.1,4.9,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
29-5-2022 17:00,0.0,0.304,8.01,63.3,30.9,4.8,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
29-5-2022 18:00,0.0,0.304,8.01,63.5,30.8,4.8,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
29-5-2022 19:00,0.0,0.303,8.01,63.6,30.6,4.8,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
29-5-2022 20:00,0.0,0.303,8.01,63.8,30.5,4.8,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
29-5-2022 21:00,0.0,0.303,8.02,64.0,30.3,4.8,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
29-5-2022 22:00,0.0,0.303,8.02,64.1,30.2,4.8,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
29-5-2022 23:00,0.0,0.302,8.02,64.3,30.1,4.8,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
30-5-2022 00:00,0.0,0.302,8.02,64.4,29.9,4.8,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
30-5-2022 01:00,0.0,0.302,8.02,64.6,29.8,4.8,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
30-5-2022 02:00,0.0,0.302,8.02,64.7,29.6,4.8,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
30-5-2022 03:00,0.0,0.301,8.02,64.9,29.5,4.8,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
30-5-2022 04:00,0.0,0.301,8.02,65.0,29.3,4.7,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
30-5-2022 05:00,0.0,0.301,8.03,65.2,29.2,4.7,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
30-5-2022 06:00,0.0,0.301,8.03,65.3,29.0,4.7,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
30-5-2022 07:00,0.0,0.300,8.03,65.5,28.9,4.7,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
30-5-2022 08:00,0.0,0.300,8.03,65.6,28.7,4.7,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
30-5-2022 09:00,0.0,0.300,8.03,65.8,28.6,4.7,0.00,0.00,0.00,0.00,137.20,215.60,333.20,4.63
